timestamp,stage,dataset_id,dimension,bin_width_ps,method,method_variant,frame_cap,param_hash,error_type,error_message,traceback_short,status
2026-04-27T16:57:14.892974+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,16,8f0fb2787ac8f659,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.903734+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,16,adbef82a37aadec7,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.904740+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,79e0367db8b551ee,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.906243+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,4,be4fed3ab7169623,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.907251+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,16,a453691e38af9f29,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.908253+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,4,0ac24bbee27a070e,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.908253+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,7dca144873834921,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.909759+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,4,7dca144873834921,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.910773+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,16,ab1e93d85f591978,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.911819+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,4,ec5b227e765eecb3,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.912822+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,16,4c14fc4f76f61ff5,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.913824+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,5baaeaeaa8e92cc4,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.914833+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,bd5666e613dd41f0,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.915839+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,4,98b0340998bc3ad0,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.916394+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,16,a453691e38af9f29,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.917396+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,67c5850297103947,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.918405+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,16,ab46948a6b57c888,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.919830+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,b9c7a8c1c556e11d,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.920832+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,4,b9c7a8c1c556e11d,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.922292+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,73231b30320b39d8,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.922292+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,16,888fecf9e949eb89,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.923648+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,815164fd4dd9476c,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.924964+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,30341573881e1b35,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.925972+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,16,428719be1c503670,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.926975+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,16,b519e4331fd987a7,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.927978+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,ec5b227e765eecb3,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.928985+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,4,434403475676612b,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.929988+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw120_blk0,1024,120,cascade_lite,cascade_v3,4,be4fed3ab7169623,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
2026-04-27T16:57:14.930990+00:00,cascade_param_sweep,real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,cascade_v3,4,73231b30320b39d8,ValueError,cascade_lite mapping must be gray or natural,"Traceback (most recent call last):
  File ""D:\Code\HD-QKD_Polar_Comparison\comparison_bench\src\comparison_bench\cli\run_cascade_param_sweep.py"", line 102, in main
    row, frames, leakage_diag = future.result()
                                ^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File ""D:\software\Miniforge3\Lib\concurrent\futures\_base.py"", line 401, in __get_result
    raise self._exception
  File ""D:\software\Miniforge3\Lib\concurrent\futures\thread.py"", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: cascade_lite mapping must be gray or natural
",failed
